train_loss,valid_loss,train_acc,valid_acc
0.710919275611639,0.6716261845827103,0.54115625,0.58
0.6676804671138525,0.7975955921411514,0.59334375,0.49
0.6457765964269638,0.651511909365654,0.62390625,0.6175
0.6351412065327168,0.6353771540522576,0.632375,0.63375
0.6212711412757635,0.6775557184219361,0.648375,0.588125
0.6159817455857992,0.6420539638400078,0.65871875,0.615
0.61455840665102,0.6225583356618881,0.66128125,0.649375
0.5997465262115002,0.6211831068992615,0.66796875,0.653125
0.6035307067483664,0.6162492614984513,0.6680625,0.6475
0.5947743857353925,0.6400105503201484,0.6761875,0.638125
0.5874201774746179,0.5966697329282761,0.67928125,0.66
0.5858377174288034,0.5912467661499977,0.686875,0.68375
0.5873321204334497,0.6175313279032707,0.6855625,0.64125
0.5744311612546444,0.5884145835042,0.69996875,0.68
0.5718790841400623,0.5918729346990586,0.702,0.68
0.5734108556509018,0.599568845629692,0.6974375,0.666875
0.562940609663725,0.5876375463604927,0.70678125,0.6925
0.5717921378910542,0.593100203871727,0.70240625,0.6775
0.5763060199320317,0.5912326952815056,0.6965,0.6775
0.5578529688119889,0.5821489438414573,0.71453125,0.685625
0.5760971245765686,0.5801462504267693,0.692625,0.699375
0.5712813552469015,0.5792384311556816,0.69634375,0.6925
0.5546186727806925,0.5820570510625839,0.7161875,0.686875
0.5601904628276825,0.5748194107413291,0.70703125,0.69625
0.5572691359445453,0.5828979885578156,0.71403125,0.68875
0.5451041448563337,0.5802499428391457,0.72340625,0.69375
0.5501253001391888,0.5875108045339584,0.7196875,0.69
0.5495876458957791,0.5676266124844551,0.718,0.710625
0.5403985171020032,0.6078315106034279,0.7283125,0.659375
0.5468253425061703,0.6373553144931793,0.720875,0.6675
0.5360874734446406,0.556448346376419,0.733,0.721875
0.5282863695472478,0.5645770096778869,0.742875,0.701875
0.5329936383068562,0.5557358041405678,0.73165625,0.71125
0.5275707855597138,0.5577766314148903,0.738375,0.708125
0.5244095977395773,0.5610557124018669,0.74128125,0.718125
0.5247244553044438,0.5490417894721031,0.73771875,0.7275
0.5143420087695122,0.5484716233611107,0.74484375,0.72125
0.5160552470609546,0.509193931221962,0.74628125,0.7475
0.5116571480929851,0.5405169886350631,0.75271875,0.72625
0.5061948491334916,0.5133008098602295,0.75346875,0.741875
0.5030171402916312,0.5109789997339249,0.7551875,0.749375
0.5020052054077386,0.512564363181591,0.75275,0.745625
0.49857871498167516,0.5009598007798195,0.754125,0.75375
0.4846759164854884,0.5110549746453762,0.769125,0.74
0.4902900034934282,0.49997086375951766,0.76665625,0.755
0.47899972466379404,0.49644569754600526,0.77084375,0.7575
0.4853858790844679,0.46874858781695367,0.7691875,0.779375
0.4745036088004708,0.4870791032910347,0.77496875,0.7625
0.4782159442603588,0.47213397935032847,0.77084375,0.7775
0.4705967208445072,0.47546061903238296,0.77465625,0.774375
